nombre|artista|duracion
Like Flames|MindaRyn|250757
Good Morning World!|BURNOUT SYNDROMES|249480
Ashes on The Fire -PTV-|KOHTA YAMAMOTO|306840
"Suzume (From ""Suzume no Tojimari"") - Orchestral Lullaby Version"|Pharozen|158887
"The Very Very Very Strongest - Epic Version (from ""One Piece"")"|Samuel Kim|160270
Madara (Death)|Rustage;Shofu;Jhbboss|183198
Hey Tayo - Tayo Opening Theme Song|ENHYPEN|111386
Hasty|conscience;Syndrome|135728
Unravel (Tokyo Ghoul)|Otaku;LoFi Waiter|127910
Jiyuu no Tsubasa|Linked Horizon|331946
Zenitsu Theme V2 (Thunder Clap and Flash!)|Samuel Kim|137948
Shoukei to Shikabane no Michi|Linked Horizon|276176
Unravel Lofi (Tokyo Ghoul)|Kato|60497
Canzoni preferite|Yugo Kanno|144862
Okinimesumama|Eve|246713
Sadness and Sorrow (Naruto)|Kato|77754
ANIMA|ReoNa|269120
Konoha Peace (Naruto)|Kato|87612
Go Big or Go Home|ENHYPEN|201707
Tamed-Dashed|ENHYPEN|196170
Pokémon Theme Lofi|Kato|80570
WALK THE LINE|ENHYPEN|123822
Merry Christmas Mr. Lawrence (Arr. for Piano)|Ryuichi Sakamoto;Lang Lang|336200
千夜|Yasuharu Takanashi;YAIBA|129586
動天|Yasuharu Takanashi|183506
出陣|Yasuharu Takanashi|129973
アメヲマツ、|美波|294161
花の塔|Sayuri|275614
空に歌えば|amazarashi|217626
君のせい|the peggies|263066
Naruto Shippuden Despair|Fery|168225
空と虚|sasanomaly|221293
T-KT|Feora|164376
Kyrie|Yoshihisa Hirano|83040
Low of Solipsism|Yoshihisa Hirano|144000
LilaS|SawanoHiroyuki[nZk];たかはしほのか|245397
Never Coming Back|Evan Call|144226
Torches|Aimer|294760
Lemon|Kenshi Yonezu|256105
Anoko secret|Eve|233152
Through the Mists|Chewie Melodies|90871
キヅアト|Centimillimental|245320
THE HERO !! 〜怒れる拳に火をつけろ〜|JAM Project|229867
Evil Morty Theme (For The Damaged Coda) - Epic Version|Samuel Kim|225810
Yoriichi Theme|Samuel Kim|137488
ODD FUTURE|UVERworld|226493
Irony|majiko|244444
Howl's Moving Castle (Merry Go Round)|Kato|133286
Hokage's Funeral|Kato|105296
Shou Ga Nai|Raimu|161270
Habit|SEKAI NO OWARI|253153
Tiny Light|Akari Kito|290813
Unravel (Tokyo Ghoul)|Kato|116122
Never Giving In (Ichigo Rap)|Rustage;GoldenEMP|212787
This game|Konomi Suzuki|284080
Creep|Kato|133076
Over For You (Rengoku Rap)|Rustage;Johnald|215996
Kids|Kato|88250
Pirate King|Rustage|164571
Eleven|Kato|104505
IGNITE|Eir Aoi|244173
Never Ending Story|Kato|98000
To the Grand Line (One Piece)|Kato|86380
Every Breath You Take|Kato|81750
Separate Ways|Kato|82790
Path of the Wind (My Neighbor Totoro)|Kato|72719
Gurenge Lofi (Demon Slayer)|Kato|72517
Running Up That Hill - Lofi|Kato|165849
Loneliness (Naruto)|Kato|56823
Stranger Things Theme - Lofi|Kato|72857
Blockbuster feat. YEONJUN of TOMORROW X TOGETHER|ENHYPEN;YEONJUN|227453
Attention, please!|ENHYPEN|167594
サママ・フェスティバル!|Mrs. GREEN APPLE|263373
五月雨|Yasuharu Takanashi;YAIBA|207720
Futari no kimochi|Kaoru Wada|159300
乱舞のメロディ|SID|232666
疾風伝|Yasuharu Takanashi|125986
自閉円頓裹|桶狭間ありさ|112533
Kaikai Kitan but is it okay if it's lofi?|Kijugo|115715
Diver|NICO Touches the Walls|248933
Naruto Shippuden Samidare - Trap Remix|Fery|195121
燦々デイズ|スピラ・スピカ|232013
Re:Re:|ASIAN KUNG-FU GENERATION|228760
My War but is it okay if it's lofi?|Kijugo|101355
イマジネーション|SPYAIR|179133
ODD FUTURE short ver.|UVERworld|89983
上|Yuki Hayashi|241080
ファティマ|いとうかなこ|246186
Bunny Girl|KM|86539
Counter Attack Mankind|Feora|139533
Koko de Iki wo Shite|eill|215984
ブルーバード|Ikimonogakari|217013
Call Your Name|Hiroyuki Sawano|268333
朝が来る|Aimer|294933
Kamado Tanjiro no Uta but is it okay if it's lofi?|Kijugo|153000
Always|ENHYPEN|186872
Stardust Crusaders|Yugo Kanno|307893
Symphonicsuite (Aot) Part2-1st: Attack on Titan (Wmid)|Hiroyuki Sawano|310693
The Other Side of the Sea|KOHTA YAMAMOTO|297493
Zero Eclipse|Hiroyuki Sawano|253893
Bounce Back (Luffy Rap)|Rustage;Broken|182520
Gotoubun no Kimochi|中野家の五つ子|222226
Just A Little Bit|ENHYPEN|167820
Forget Me Not|ENHYPEN|203893
Sincerely|TRUE|275800
Departures 〜あなたにおくるアイの歌〜|EGOIST|255013
Family Business (Spy x Family Rap)|Rustage;Or3o;McGwire|186642
Naruto Theme Song Freestyle|Khantrast|144308
Sparkle Lofi (Your Name)|Kato|68043
Howl's Moving Castle Lofi (Merry Go Round)|Kato|63049
The World Lofi (Death Note)|Kato|94662
Inferno Lofi (Fire Force)|Kato|77162
Departure Lofi (Hunter X Hunter)|Kato|83432
Shinzou Wo Sasageyo! (Attack On Titan)|Kato|56305
The Day Lofi (My Hero Academia)|Kato|85693
Karma|Bastiancortesxv|237019
空に笑えば|wacci|319333
Pretender|Official HIGE DANdism|326842
Crossing Fields (Sword Art Online)|Kato|97285
Again Lofi (Fullmetal Alchemist Brotherhood)|Kato|92917
Princess Mononoke Lofi (The Legend of Ashitaka)|Kato|69483
サママ・フェスティバル!|Mrs. GREEN APPLE|264160
This Game Lofi (No Game No Life)|Kato|76734
空蝉|Yasuharu Takanashi|175266
ニワカ雨ニモ負ケズ|NICO Touches the Walls|261653
REMEMBER|Masato(coldrain);coladrain;Hiroaki Tsutsumi|243333
嘘|SID|205973
空と虚|sasanomaly|223846
足跡|the peggies|227973
T-Kt|Hiroyuki Sawano|174560
それは小さな光のような|Sayuri|272916
UTAtoHIBIKI|Hiroyuki Sawano|92380
Death Note|Hideki Taniuchi|190080
Fukashigi no Carte but is it okay if it's lofi?|Kijugo|165000
声?|はてな|247306
L no Theme B|Hideki Taniuchi|174000
みちしるべ|茅原実里|287706
Vogel im Kafig|Feora|175609
SPARK-AGAIN|Aimer|244160
ODD FUTURE|UVERworld|225906
To the Grand Line|Kato|118461
ブラッドサーキュレーター|ASIAN KUNG-FU GENERATION|222826
SAKURA|Ikimonogakari|353800
"Luffy's Fierce Attack (from ""One Piece"")"|Samuel Kim|169496
我武者羅 (TV size)|CHiCO with HoneyWorks|90000
D-tecnoLife|UVERworld|233893
Reason Living|SCREEN mode|244306
RESISTER|ASCA|227080
Sasuke|Rustage|181773
外道讃歌|FantasticYouth|269031
センチメンタルクライシス|halca|243960
Dark Crow|MAN WITH A MISSION|278186
Aryetti's Song|Otaku|115616
"Kamado Tanjirou no Uta - Orchestral Version (from ""Demon Slayer"")"|Samuel Kim|217681
Subtitle|Official HIGE DANdism|305509
"Sadness and Sorrow (From ""Naruto"")"|Kenzie Smith Piano|190275
Yellow Flash (Minato Rap)|Rustage|156808
Gotoubun no Katachi|中野家の五つ子|243733
The Flower Garden|Joe Hisaishi|178506
The Warriors|KOHTA YAMAMOTO|246413
A Town with an Ocean View|Joe Hisaishi|180333
attack ON taian [TFSv]|Hiroyuki Sawano|297026
The Reluctant Heroes|Hiroyuki Sawano|267120
My Neighbor Totoro (Path of the Wind)|Kato|104736
Rex Incognito (Zhongli Theme) - Epic Version|Samuel Kim|176069
Shoukei to Shikabane no Michi [TV Size]|Linked Horizon|90090
Next Hokage (Naruto Rap) [feat. Ozzaworld]|Rustage;OzzaWorld|199206
The Girl I Have a Crush On|frad|137483
Demon Slayer Freestyle|Khantrast;Musicality;mellowthemanic;Fabvl|149398
Upper Side Dreamin’|ENHYPEN|189402
Renai Circulation (Bakemonogatari)|Otaku|105616
トリコになれ|Macaroni Empitsu|180186
Tema de Digimon 2 Impacto Rojo|Ricardo Silva|271973
give it back|Cö Shu Nie|212476
This Is Revenge|Hiroaki Tsutsumi|295666
give it back|Cö Shu Nie|214880
Remembering (feat. Tate McRae)|Yutaka Yamada|276600
形勢逆転|Yasuharu Takanashi|240946
激と撃|MUSASHI PROJECT|127466
最恐|Hiroaki Tsutsumi|201626
lit|Kensuke Ushio|50533
COLORS -CODE GEASS OPENING MIX-|FLOW|93786
Kuroi Light|Hideki Taniuchi|118080
Guts|ACN Music.|216317
ダブルシャッフル|Nana Mizuki|209000
往け|LiSA|228266
Strong and Strike|ACN Music.|128058
Blue Bird but is it okay if it's lofi?|Kijugo|184761
奇術師のバイレ|Yoshihisa Hirano|66946
chAngE|miwa|249746
HERO A|Yuki Hayashi|195666
三原色|PELICAN FANCLUB|205213
Despair|Feora|180154
Let's Ride|Khantrast|120981
青100色|伊藤美来|236000
Loneliness|Kato|109000
Gurenge but is it okay if it's lofi?|Kijugo|198000
Smells Blood|Kensuke Ushio|109280
The Voice in My Heart|Evan Call|140346
Kai's Theme|Samuel Kim|173762
ALONES|Aqua Timez|259933
Counter Attack-Mankind|Hiroyuki Sawano|366586
Port Ormos|Destly|106743
Lucky Ending|Vickeblanka|255633
RISE|MADKID|209226
Attack on Titan Theme|Samuel Kim|302006
Kingdom in Blue|Kupla|201154
RISE|MADKID|206213
再会 (produced by Ayase)|LiSA;Uru|242166
Power of Mujin Park|桶狭間ありさ|77766
115万キロのフィルム|Official HIGE DANdism|324633
Make my story|Lenny code fiction|267586
Red (Uchiha Rap) [feat. Khantrast]|Rustage;Khantrast|182017
Counting Rice|Raimu|181305
Rising Hope|LiSA|251213
Duel of the Fates - Epic Version|Samuel Kim|177153
The World (Death Note)|Kato|83999
集結の園へ|Megumi Hayashibara|303253
Everything's Alright|conscience|203428
Resident Evil Rap|Zarcort|249469
Adán vs Zeus Rap|MegaR;Kballero Rap|226359
たましいの居場所|Macaroni Empitsu|201535
Amor Vil|Ejsu Multimedia;Fallo;Karu|200754
帰郷|Yasuharu Takanashi|110480
Hokage Funeral (Naruto Original Soundtrack)|PianoDeuss|150674
Man Of The World (Obito's Fate)|Fery|204000
Signal|TK from Ling tosite sigure|319800
Tokyo Revengers -Main Theme-|Hiroaki Tsutsumi|211613
BANG!!!|EGOIST|196306
魔法|Myuk|231955
旅人の唄|大原ゆい子|264087
fool|frad;Hayne;Milky Day|130333
Departures 〜あなたにおくるアイの歌〜|EGOIST|255013
Flamingo|Kenshi Yonezu|196386
Voices of the Chord|Hiroyuki Sawano|182173
You're in Love|Joe Hisaishi|71800
No.1|DISH//|230600
死神|Kenshi Yonezu|180760
Hikaru Nara but is it okay if it's lofi?|Kijugo|102089
Spin and Burst|Yasuharu Takanashi;YAIBA|171093
暴走する悪意|Yuki Hayashi|112666
スターマーカー (Album Mix)|KANA-BOON|213640
輝夜の城で踊りたい|μ's|271493
Death Note Freestyle|Khantrast;Musicality|127268
Hands Up to the Sky|SawanoHiroyuki[nZk];Laco|212146
秘密|sumika|267546
シンデレラ|Cidergirl|213053
Alone|Kato|101820
Rittaikidou|Hiroyuki Sawano|342720
コイワズライ|Aimer|235160
LOSER|Kenshi Yonezu|243813
Diamond is unbreakable - Main Theme|Yugo Kanno|247880
Akatsuki no Requiem (TV Size)|Linked Horizon|90090
rest well, my friend|Kainbeats|173035
Natsukashii|Raimu|199746
Fairy Tail Main Theme - Slow ver.|Yasuharu Takanashi|154613
The Sound of Rain|BigRicePiano|254954
Always|ENHYPEN|186920
HALLOWEEN PARTY - プペル Ver.|HYDE|313243
Dragon Force|Yasuharu Takanashi|145546
Opening Song - Merry-Go-Round of Life|Joe Hisaishi|153573
Stuck in Æther|Raimu|155294
The Wild Dance|Raimu|184428
To Be Continued..|Raimu|161344
awake|Taku Iwasaki|201626
LAST STARDUST|Aimer|318666
Merry-Go-Round|MAN WITH A MISSION|243810
My Dearest|supercell|338520
ALIVE|ClariS|217693
70億にただ1つの奇跡|ACE COLLECTION|384240
Symphonicsuite (Aot) Part2-5th: Apple Seed|Hiroyuki Sawano|166853
Blockbuster feat. YEONJUN of TOMORROW X TOGETHER|ENHYPEN;YEONJUN|227453
Garou Miedo Cósmico Rap. El Puño de Dios|MegaR;Nyako|176166
青い栞|Galileo Galilei|337960
千軍万馬|Yasuharu Takanashi|111160
チームの地力|Yuki Hayashi;Asami Tachibana|178000
季節は次々死んでいく|amazarashi|338880
さよならごっこ|amazarashi|272613
NARUTO Main Theme'16|Yasuharu Takanashi;YAIBA|265213
闇夜|Eve|229394
Dandelion's Lullaby|Raimu|123870
katharsis (TV edit)|TK from Ling tosite sigure|89387
ヒカリアレ|BURNOUT SYNDROMES|244800
Raison Detre|Eve|222245
Shinzo wo Sasageyo but is it okay if it's lofi?|Kijugo|152000
INNOCENCE|Eir Aoi|277320
Samidare|Kato|105607
Daisy|STEREO DIVE FOUNDATION|274893
Akuma no Ko - Cinematic Version|Samuel Kim|240346
Attack on D|Hiroyuki Sawano|284333
First Love|Hikaru Utada|257293
Sadness and Sorrow|Feora|131081
SAKURA BURST (Naeleck Remix) - SACRA BEATS Singles|Cö Shu Nie;Naeleck|247384
Eight Gates Flow|Khantrast|197927
だってアタシのヒーロー。|LiSA|234093
Overtaken|Kato|129905
Naruto Main Theme|Minijau|139250
Yoruwahonoka|Eve|193921
Akatsuki|Rustage;GameboyJones;Tokumei;Rockit Music;Connor Rapper;Shwabadi;Deaded Yasuke;Eddie Rath;DaisyBanaisy;None Like Joshua|354471
Blue Bird|Kato|111262
Ashes on The Fire|KOHTA YAMAMOTO|274626
Rakugakipeiji|KANKAKU PIERO|203495
残酷な天使のテーゼ<Director's Edit. Version>|Yoko Takahashi|245093
灰色と青 ( + 菅田将暉 )|Kenshi Yonezu;Masaki Suda|332186
Outsider|Eve|207647
ダンスホール|Mrs. GREEN APPLE|203149
決戦スピリット|CHiCO with HoneyWorks|270306
Jet Set Run|Yuki Hayashi|225693
Carol of The Bells - Epic Version|Samuel Kim|189274
Spirited Away (One Summer's Day)|Kato|127664
Last Dance|Eve|240496
Halo 4 Rap|Zarcort|104698
One More Coffee|Celestial Alignment|118492
Joker (Gotham City)|Rustage;Frazer|193921
メレンゲ|Macaroni Empitsu|237193
Yesterday|Official HIGE DANdism|299164
Apoptosis - LIVE|Official HIGE DANdism|389226
Tamed-Dashed - Japanese Ver.|ENHYPEN|195920
I Love...|Official HIGE DANdism|282680
Attention, please!|ENHYPEN|167594
"En Marcha Estoy (From ""Tierra De Osos"")"|Adrian Barba|216807
Catch the Moment|LiSA|282626
Get Wild|TM NETWORK|240333
ないものねだり - Revenge THE FIRST TAKE|KANA-BOON;もっさ|256256
境界線|amazarashi|293824
MAN OF THE WORLD|SoulBeatz|224580
RiGHT NOW|EMPiRE|212690
バトンロード|KANA-BOON|280240
白金ディスコ|物語シリーズ|256573
紅蓮|DOES|243000
Sing My Pleasure|ヴィヴィ(Vo.八木海莉)|289274
Kokoroyohou|Eve|199995
静寂のアポストル|JAM Project|218695
RiGHT NOW|EMPiRE|212690
Ashes on The Fire|Samuel Kim|330819
Call Your Name (Gv)|Hiroyuki Sawano|259720
Symphonicsuite (Aot) Part2-6th: Thanksat|Hiroyuki Sawano|239773
No title|Reol|243903
Netsujou No Spectrum (Nanatsu No Taizai)|Berioska|223183
Gambling|syudou|219406
Velonica|Aqua Timez|278400
orion|Kenshi Yonezu|281906
感電|Kenshi Yonezu|264533
Mystery Lands|Raimu|182686
点描の唄|Mrs. GREEN APPLE;Sonoko Inoue|307066
Morning's Chant|Raimu|207187
The Girl Who Fell from the Sky|Otaku;LoFi Waiter|115216
Again (Fullmetal Alchemist Brotherhood)|Kato|103946
Chala Head Chala (DBZ)|Otaku|107448
Universe - LIVE|Official HIGE DANdism|340453
No Doubt - LIVE|Official HIGE DANdism|246080
Pending Machine - LIVE|Official HIGE DANdism|243760
Lost In My Room - LIVE|Official HIGE DANdism|392053
Cry Baby - LIVE|Official HIGE DANdism|327680
Anarchy - LIVE|Official HIGE DANdism|279880
Stand By You - LIVE|Official HIGE DANdism|312200
Bedroom Talk - LIVE|Official HIGE DANdism|211640
Brothers - LIVE|Official HIGE DANdism|322480
Fire Ground - LIVE|Official HIGE DANdism|269413
I Love... - LIVE|Official HIGE DANdism|356493
Pretender - LIVE|Official HIGE DANdism|344813
Filament - LIVE|Official HIGE DANdism|243320
Laughter - LIVE|Official HIGE DANdism|362280
Shower - LIVE|Official HIGE DANdism|357333
Hello - LIVE|Official HIGE DANdism|285000
Shukumei - LIVE|Official HIGE DANdism|304453
Mind brand|Maretu|259230
Itan na Star - LIVE|Official HIGE DANdism|384106
Midori no Amayoke - LIVE|Official HIGE DANdism|241173
1.15 Million Kilometers of Film - LIVE|Official HIGE DANdism|377946
One Punch Man Rap Rock. Solo un Golpe|Keyblade|206897
Baki vs Oliva Rap. Pentágono Negro|MegaR|235671
Qin Shi Huang vs Hades Rap. Un Auténtico Rey|Darckstar|516465
ODDTAXI|スカートとPUNPEE;スカート;PUNPEE|203364
サクラミツツキ|SPYAIR|217226
Kodoku|Hideki Taniuchi|198000
Lost In Paradise but is it okay if it's lofi?|Kijugo|128341
BAKU|Ikimonogakari|227213
レイン|SID|255533
Yoruwahonoka|Eve|191850
Breathe Out|Marika Takeuchi|156280
ライラック|美波|302666
NEXUS <PODv>|SawanoHiroyuki[nZk];Laco|227893
Death Note Theme|Yoshihisa Hirano|144000
PHOENIX|BURNOUT SYNDROMES|246786
Ah Yeah!!|Sukima Switch|308066
Fly High but is it okay if it's lofi?|Kijugo|141290
Perfect Time|Hiroyuki Sawano|283760
I Wanna Be...|SPYAIR|235013
Samidare but is it okay if it's lofi?|Kijugo|162461
IGNITE (Fairlane Remix) - SACRA BEATS Singles|Eir Aoi;Fairlane|220701
Rainy Day|Kato|129310
Lavender|Kupla|154817
Light Yagami Theme (Death Note) [Kira]|Animelmack|199563
ゴールデンタイムラバー|Sukima Switch|339720
oath sign|LiSA|250800
courage|Haruka Tomatsu|253160
Call of Silence x Zero Eclipse|Samuel Kim|273750
E.M.A|Hiroyuki Sawano|342880
"unravel (from ""Tokyo Ghoul"") - Piano Arrangement"|HalcyonMusic|239250
Honkai World Diva - Movie Ver.|Mika Kobayashi|189000
Those Were the Days|Kupla|180237
Apetitan|Hiroyuki Sawano|331653
SIU|Maretu|278808
Villain Arc (Shigaraki)|Daddyphatsnaps;Delta Deez|217237
REALIZE|Konomi Suzuki|243233
Demon King (Sukuna Rap)|Rustage;Frazer|174839
Lies (Itachi Rap) [feat. Eddie Rath]|Rustage;Eddie Rath|166424
DYING WISH|畠中 祐|261649
STORYSEEKER|STEREO DIVE FOUNDATION|232800
One Piece x Pirates of The Caribbean|Samuel Kim|216520
Sparkle (Your Name)|Kato|103500
Notice Me|Zius Lit|216137
Hang On|Raimu|187741
Tokyo Ghetto|Eve|240323
サムライハート(Some Like It Hot!!)|SPYAIR|191493
Merry Christmas Mr. Lawrence|Ryuichi Sakamoto;Jaques Morelenbaum;Everton Nelson|286466
Devilman No Uta|Kensuke Ushio|185520
私|Mrs. GREEN APPLE|367506
Sola Nunca Estarás|Adrian Barba|240000
Atraparlos Ya! (Pokemon)|The Covers Duo|60010
Rap de Buda|Doblecero|219536
"Quiero Gritar Te Amo (Version 2017 ) [From ""Slam Dunk""]"|Adrian Barba|228645
黒点|Yasuharu Takanashi;YAIBA|136333
百花繚乱|Yasuharu Takanashi|133306
Again from Your Lie in April|Theishter|174000
Who are you?|PELICAN FANCLUB|206746
イザベラの唄 (Mandolin Version)|小畑貴裕|149200
One Last Kiss|Hikaru Utada|249904
Again (Your Lie in April Original Soundtrack)|PianoDeuss|170603
GO!!! 〜NARUTO OPENING MIX〜|FLOW|93133
ひたむき|SUPER BEAVER|250960
Missing Piece|Marika Takeuchi|245306
ないない|ReoNa|254093
ホロネス|美波|317066
fukashigi no carte lofi (bunny girl senpai)|tills chills|150545
Near no Theme|Hideki Taniuchi|182040
main actor|美波|331466
名前のない怪物|EGOIST|317266
Sincerely|TRUE|275080
Ultra Instinct|TrackGonEat|195000
ninelie|Aimer;Chelly|261773
Signal Flags|Satoshi Takebe|91000
No.1|DISH//|232906
The Batman Theme - Epic Version|Samuel Kim|297597
Fairy Fountain|Kato|122487
Oni (Nezuko Rap)|Rustage;LulunaRina|202666
from the edge -TV ver.-|FictionJunction;LiSA|90102
"Unravel - Epic Version (from ""Tokyo Ghoul"")"|Samuel Kim|258540
Youseebiggirl/T:t|Kato|112299
DOA|Hiroyuki Sawano|206026
K21|Hiroyuki Sawano|203240
Overfly|Luna Haruna|267506
無心拍数 - アオアシ ver.|[Alexandros]|210966
"Kamado Tanjiro no Uta (From ""Demon Slayer: Kimetsu no Yaiba"") [Piano Solo]"|Fonzi M|386459
Nausicaa Requiem|Otaku|108016
Seven Deadly Sins|MAN WITH A MISSION|207000
Upgrade (Cyberpunk: Edgerunners)|Rustage;Louverture;The Kevin Bennett|187757
Pokémon Center - Lofi|Kato|59999
Drunk-Dazed - Japanese Ver.|ENHYPEN|193146
Berserk Skeleton Meme Song - Remix|shirobeats;Trap Music Now;JOEHDAH|131543
等身大のラブソング|Aqua Timez|278666
メレンゲ|Macaroni Empitsu|238732
Más de ti (feat. Eva Ruiz)|Zarcort;Eva Ruiz|210333
Independence|神崎エルザ|227960
Raiden vs Shiva Rap. La carga de la cima|Bynmc;Kballero Rap;SoulRap|359340
The Other Side|Bastiancortesxv|215148
Chala Head Chala|Adrian Barba|198480
Rap Deku Villano|Doblecero;Bastián Cortés|229535
Fire! (Digimon)|Inheres|245579
Adán vs Zeus Rap. El creador y su creación|Bynmc;MegaR;ZerØ|384835
Mi Corazón Encantado - Dragon Ball Gt|Ricardo Silva|220055
Sasaki kojiro vs. Poseidon|Adlomusic|274591
アフターダーク|ASIAN KUNG-FU GENERATION|192026
ON MY OWN|Yutaka Yamada|240960
呪術廻戦|Hiroaki Tsutsumi;桶狭間ありさ|109560
瞬間センチメンタル|SCANDAL|224626
平行線|Sayuri|298760
BUBBLE|Hiroyuki Sawano|118000
ホログラム|NICO Touches the Walls|248906
イマジネーション|SPYAIR|177853
生命線|ReoNa|255520
優しさの理由|ChouCho|255120
TRASH CANDY|GRANRODEO|286293
Sign -NARUTO Opening Mix-|FLOW|93773
Iro Kousui but is it okay if it's lofi?|Kijugo|116000
イマジネーション|SPYAIR|180133
Daisy|STEREO DIVE FOUNDATION|275600
CORE PRIDE|UVERworld|258693
春夏秋冬|sumika|274560
Natsu's Theme|Yasuharu Takanashi|115680
